Animal ID,Name,DateTime,MonthYear,Found Location,Intake Type,Intake Condition,Animal Type,Sex upon Intake,Age upon Intake,Breed,Color
A751012,*Domino,6/3/2017 11:59,6/3/2017 11:59,6506 High Point Cove in Austin (TX),Stray,Normal,Other,Neutered Male,7 months,Rabbit Sh Mix,Black/White
A751015,,6/3/2017 11:59,6/3/2017 11:59,6506 High Point Cove in Austin (TX),Stray,Normal,Other,Spayed Female,7 months,Rex Mix,Black
A751007,*Emmit,6/3/2017 12:10,6/3/2017 12:10,9004 Thaxton in Austin (TX),Stray,Normal,Cat,Intact Male,1 year,Domestic Shorthair Mix,Orange Tabby/White
A751010,*Roy,6/3/2017 12:20,6/3/2017 12:20,3404 Socorro in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Black/White
A751009,*Biv,6/3/2017 12:20,6/3/2017 12:20,3404 Socorro in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Black/White
A751008,*Gee,6/3/2017 12:20,6/3/2017 12:20,3404 Socorro in Austin (TX),Stray,Normal,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,Black/White
A751011,*Helios,6/3/2017 12:31,6/3/2017 12:31,1410 E 3Rd in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,German Shepherd Mix,Tan/Brown
A751022,Boo,6/3/2017 12:35,6/3/2017 12:35,8523 Maine Dr in Austin (TX),Stray,Normal,Cat,Neutered Male,6 years,Domestic Shorthair Mix,Black
A751023,Miles Davis,6/3/2017 12:51,6/3/2017 12:51,1511 East 6Th St in Austin (TX),Stray,Normal,Dog,Neutered Male,9 years,Australian Cattle Dog/Boston Terrier,Black/White
A741351,Toby,6/3/2017 13:06,6/3/2017 13:06,Research Blvd & Payton Gin Rd in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull Mix,White
A751026,Sheldon,6/3/2017 13:29,6/3/2017 13:29,Austin (TX),Owner Surrender,Normal,Other,Intact Female,2 years,Turtle Mix,Green/Red
A751027,,6/3/2017 13:34,6/3/2017 13:34,5701 South Mopac Parkway in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Black Mouth Cur Mix,Brown/Black
A726660,Chloe,6/3/2017 13:41,6/3/2017 13:41,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,1 year,Queensland Heeler Mix,Red Tick
A751028,*Murphy,6/3/2017 13:47,6/3/2017 13:47,1156 West Cesar Chavez in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Blue
A751029,,6/3/2017 13:49,6/3/2017 13:49,North Ih35 And Parmer in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Staffordshire Mix,Blue/White
A751030,*Daisy,6/3/2017 13:52,6/3/2017 13:52,Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Calico
A751033,*Larkspur,6/3/2017 13:52,6/3/2017 13:52,Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black
A751032,*Poppy,6/3/2017 13:52,6/3/2017 13:52,Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Black
A751031,*Iris,6/3/2017 13:52,6/3/2017 13:52,Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Medium Hair,Blue
A751035,,6/3/2017 14:08,6/3/2017 14:08,2307 Rockridge in Austin (TX),Stray,Normal,Cat,Unknown,2 weeks,Domestic Shorthair Mix,Brown Tabby
A751034,,6/3/2017 14:08,6/3/2017 14:08,2307 Rockridge in Austin (TX),Stray,Sick,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Orange Tabby
A751038,Binky,6/3/2017 14:09,6/3/2017 14:09,8523 Maine Dr in Austin (TX),Stray,Normal,Cat,Neutered Male,4 years,Siamese Mix,Lynx Point
A751037,*Snowflake,6/3/2017 14:23,6/3/2017 14:23,201 El Paso in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,White/Black
A751040,*Nicholson,6/3/2017 14:26,6/3/2017 14:26,103 Florence Drive in Austin (TX),Stray,Injured,Dog,Intact Male,4 months,Jack Russell Terrier Mix,White/Brown
A751039,*Tabitha,6/3/2017 14:27,6/3/2017 14:27,1007 S Congress Ave in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Brown Tabby
A751036,Oreo,6/3/2017 14:28,6/3/2017 14:28,Travis (TX),Stray,Normal,Dog,Spayed Female,2 years,Border Collie,Black/White
A751041,*Libby,6/3/2017 14:35,6/3/2017 14:35,11750 Lapoynor St in Manor (TX),Stray,Normal,Dog,Intact Female,6 months,Labrador Retriever,Black
A751042,,6/3/2017 14:39,6/3/2017 14:39,6506 High Point Cove in Austin (TX),Stray,Normal,Other,Unknown,2 weeks,Rabbit Sh Mix,Black
A750981,Sparky,6/3/2017 14:44,6/3/2017 14:44,11917 Lansdowne Rd in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Dachshund Mix,Tan/White
A751045,Roscoe,6/3/2017 15:08,6/3/2017 15:08,1221 Algarita Ave in Austin (TX),Stray,Normal,Dog,Neutered Male,1 year,Bulldog Mix,White/Brown
A751048,Storm,6/3/2017 15:08,6/3/2017 15:08,1221 Algarita Ave in Austin (TX),Stray,Normal,Dog,Spayed Female,1 year,Bulldog Mix,Brown/White
A751044,Big Boy,6/3/2017 15:18,6/3/2017 15:18,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,1 year,Dachshund Mix,White/Black
A723103,Guantes,6/3/2017 15:18,6/3/2017 15:18,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,2 years,Australian Kelpie Mix,Black/White
A751049,Mary,6/3/2017 15:44,6/3/2017 15:44,E William Cannon Dr And Meadow Lake Blvd in Austin (TX),Stray,Normal,Dog,Intact Female,10 years,Chihuahua Shorthair Mix,Brown/White
A751051,,6/3/2017 15:49,6/3/2017 15:49,2501 Wickersham in Austin (TX),Stray,Normal,Cat,Unknown,1 year,Domestic Shorthair Mix,Brown Tabby/White
A705345,Honey,6/3/2017 16:05,6/3/2017 16:05,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,2 years,Domestic Shorthair Mix,Torbie
A740453,Major,6/3/2017 16:10,6/3/2017 16:10,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,7 months,Golden Retriever Mix,Yellow
A751059,*Bernard,6/3/2017 16:41,6/3/2017 16:41,8526 Cornwall Dr in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby
A751060,*Elbert,6/3/2017 16:41,6/3/2017 16:41,8526 Cornwall Dr in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby
A751057,*Olga,6/3/2017 16:41,6/3/2017 16:41,8526 Cornwall Dr in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Blue Tabby
A751061,*Agnes,6/3/2017 16:41,6/3/2017 16:41,8526 Cornwall Dr in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Brown Tabby
A751058,*Slicer,6/3/2017 16:41,6/3/2017 16:41,8526 Cornwall Dr in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black
A751056,*Dolores,6/3/2017 16:41,6/3/2017 16:41,8526 Cornwall Dr in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Silver
A751072,,6/3/2017 17:45,6/3/2017 17:45,8303 Hornet Dr in Austin (TX),Stray,Normal,Cat,Intact Male,1 year,Domestic Shorthair Mix,Orange Tabby
A751067,*Salsa,6/3/2017 17:45,6/3/2017 17:45,8303 Hornet Dr in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Orange Tabby
A751063,*Chaos,6/3/2017 17:45,6/3/2017 17:45,8303 Hornet Dr in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Orange Tabby
A751069,*Kit Kat,6/3/2017 17:45,6/3/2017 17:45,8303 Hornet Dr in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Tortie
A751068,*Zune,6/3/2017 17:45,6/3/2017 17:45,8303 Hornet Dr in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black
A751071,,6/3/2017 17:45,6/3/2017 17:45,8303 Hornet Dr in Austin (TX),Stray,Normal,Cat,Intact Male,1 year,Domestic Shorthair Mix,Orange Tabby
A751075,,6/3/2017 17:45,6/3/2017 17:45,8303 Hornet Dr in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Tortie
A751066,*Chip,6/3/2017 17:45,6/3/2017 17:45,8303 Hornet Dr in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Orange Tabby
A751074,,6/3/2017 17:45,6/3/2017 17:45,8303 Hornet Dr in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Tortie
A751065,*Zinn,6/3/2017 17:45,6/3/2017 17:45,8303 Hornet Dr in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Orange Tabby
A751073,,6/3/2017 17:45,6/3/2017 17:45,8303 Hornet Dr in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Tortie
A751064,Luke,6/3/2017 17:45,6/3/2017 17:45,8303 Hornet Dr in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Orange Tabby
A751070,,6/3/2017 17:45,6/3/2017 17:45,8303 Hornet Dr in Austin (TX),Stray,Normal,Cat,Intact Male,1 year,Domestic Shorthair Mix,Orange Tabby
A751077,Chux,6/3/2017 17:56,6/3/2017 17:56,1020 Traci Michlle Dr in Austin (TX),Stray,Normal,Dog,Intact Male,8 years,Border Collie Mix,Black/White
A751520,Moss,6/3/2017 19:14,6/3/2017 19:14,5437 El Molino in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Medium Hair Mix,Black/White
A751521,*Clove,6/3/2017 19:14,6/3/2017 19:14,5437 El Molino in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Medium Hair Mix,Black/White
A751078,,6/3/2017 22:49,6/3/2017 22:49,900 Barton Springs Road in Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat Mix,Brown
A751079,,6/3/2017 22:49,6/3/2017 22:49,900 Barton Springs Road in Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat Mix,Brown
A751080,Rocky,6/4/2017 7:39,6/4/2017 7:39,Austin (TX),Owner Surrender,Injured,Dog,Intact Male,8 years,Akita Mix,White/Brown
A751081,*Emily,6/4/2017 7:39,6/4/2017 7:39,Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Calico
A465637,*Commander,6/4/2017 8:17,6/4/2017 8:17,7201 Levander Loop in Austin (TX),Stray,Injured,Dog,Neutered Male,10 years,Pit Bull,Chocolate/White
A751084,,6/4/2017 8:43,6/4/2017 8:43,Villita Avenida in Austin (TX),Stray,Normal,Dog,Intact Male,3 months,Boxer/Labrador Retriever,Tan/White
A751083,,6/4/2017 8:43,6/4/2017 8:43,Villita Avenida in Austin (TX),Stray,Normal,Dog,Intact Male,3 months,Boxer/Labrador Retriever,Tan/White
A751085,Ruby,6/4/2017 10:07,6/4/2017 10:07,8800 Edmundsbury Dr in Austin (TX),Stray,Normal,Dog,Intact Female,8 years,Chinese Sharpei,Red
A751086,Buddy,6/4/2017 10:07,6/4/2017 10:07,8800 Edmundsbury Dr in Austin (TX),Stray,Normal,Dog,Intact Male,4 years,Chinese Sharpei,Blue
A751087,Charlette,6/4/2017 10:26,6/4/2017 10:26,1700 E Cesar Chavez St in Austin (TX),Stray,Normal,Dog,Spayed Female,8 years,Cavalier Span Mix,Black/Brown
A751096,,6/4/2017 10:47,6/4/2017 10:47,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby
A751097,,6/4/2017 10:47,6/4/2017 10:47,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby/White
A751091,Kiwi,6/4/2017 11:00,6/4/2017 11:00,13429 Dulles Avenue in Austin (TX),Owner Surrender,Normal,Cat,Intact Male,4 years,Domestic Shorthair Mix,Brown Tabby
A581522,Melva,6/4/2017 11:00,6/4/2017 11:00,13429 Dulles Avenue in Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,6 years,Domestic Shorthair Mix,Torbie
A751092,Luna,6/4/2017 11:00,6/4/2017 11:00,13429 Dulles Avenue in Austin (TX),Owner Surrender,Normal,Cat,Intact Female,4 years,Domestic Shorthair Mix,Black
A751095,Courage,6/4/2017 11:01,6/4/2017 11:01,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,4 years,Domestic Shorthair Mix,Orange Tabby/White
A751099,*Quanah,6/4/2017 11:18,6/4/2017 11:18,S 1St St & W Dittmar Rd in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Cream Tabby
A751094,Josephine,6/4/2017 11:22,6/4/2017 11:22,Austin (TX),Stray,Normal,Dog,Spayed Female,2 years,Staffordshire Mix,Brown Brindle
A751093,Calypso,6/4/2017 11:26,6/4/2017 11:26,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,8 years,Domestic Medium Hair Mix,Brown Tabby
A751104,,6/4/2017 11:33,6/4/2017 11:33,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,White/Brown Tabby
A751103,,6/4/2017 11:33,6/4/2017 11:33,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,White/Brown Tabby
A751101,,6/4/2017 11:33,6/4/2017 11:33,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,White/Brown Tabby
A751098,,6/4/2017 11:44,6/4/2017 11:44,1301 West Pecan in Pflugerville (TX),Stray,Normal,Dog,Intact Female,2 months,Beagle Mix,Black/Tan
A751102,Ruex,6/4/2017 11:46,6/4/2017 11:46,Carol Ann Dr & Lakeside Dr in Austin (TX),Stray,Normal,Dog,Intact Male,3 years,Labrador Retriever Mix,Black/White
A751100,,6/4/2017 11:50,6/4/2017 11:50,Nash Hernandez Sr Rd in Austin (TX),Wildlife,Sick,Other,Unknown,5 months,Raccoon,Brown
A751107,,6/4/2017 11:55,6/4/2017 11:55,9606 Fm 812 in Travis (TX),Stray,Normal,Cat,Unknown,3 weeks,Domestic Shorthair Mix,Orange Tabby
A751108,,6/4/2017 11:55,6/4/2017 11:55,9606 Fm 812 in Travis (TX),Stray,Normal,Cat,Unknown,3 weeks,Domestic Shorthair Mix,Brown Tabby
A751105,,6/4/2017 11:55,6/4/2017 11:55,9606 Fm 812 in Travis (TX),Stray,Normal,Cat,Unknown,3 weeks,Domestic Shorthair Mix,Orange Tabby
A696636,Minnie,6/4/2017 12:03,6/4/2017 12:03,904 Cougar Cove in Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,4 years,Chihuahua Shorthair Mix,Brown/White
A751106,Luke,6/4/2017 12:05,6/4/2017 12:05,11421 Old Lockhart in Austin (TX),Stray,Normal,Dog,Intact Male,3 years,German Shepherd Mix,Brown/Black
A751109,*Glory,6/4/2017 12:05,6/4/2017 12:05,11421 Old Lockhart in Austin (TX),Stray,Normal,Dog,Intact Female,11 months,Anatol Shepherd Mix,Brown Brindle
A751110,,6/4/2017 12:06,6/4/2017 12:06,Fm 969 Blake Manor Rd in Travis (TX),Stray,Normal,Dog,Intact Male,1 month,Chihuahua Shorthair Mix,Tan
A751111,*Spitz,6/4/2017 12:12,6/4/2017 12:12,1600 Wickersham in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Dachshund Wirehair Mix,Cream
A751113,Yogi,6/4/2017 12:15,6/4/2017 12:15,1301 Crossing Pl in Austin (TX),Stray,Normal,Dog,Intact Male,2 months,Bulldog Mix,White/Brown
A751114,,6/4/2017 12:19,6/4/2017 12:19,18321 Maxa Drive in Travis (TX),Stray,Normal,Dog,Intact Male,2 months,Wire Hair Fox Terrier Mix,Tan/Black
A751115,*Cocoa,6/4/2017 12:30,6/4/2017 12:30,200 West Huntland Drive in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Longhair Mix,Brown Tabby/White
A751116,Jaimie,6/4/2017 12:35,6/4/2017 12:35,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Orange Tabby
A751121,*Beachball,6/4/2017 12:38,6/4/2017 12:38,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Orange Tabby/White
A751119,*Summer,6/4/2017 12:38,6/4/2017 12:38,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Calico
A751122,*Jello,6/4/2017 12:38,6/4/2017 12:38,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Brown Tabby
A751117,*Popsicle,6/4/2017 12:38,6/4/2017 12:38,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Black/White
A751120,*Sunny,6/4/2017 12:38,6/4/2017 12:38,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Orange Tabby
A751118,*Picnic,6/4/2017 12:38,6/4/2017 12:38,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Black/White
A750985,Moko,6/4/2017 12:46,6/4/2017 12:46,Austin (TX),Public Assist,Normal,Cat,Spayed Female,17 years,Domestic Shorthair Mix,Tortie
A751123,,6/4/2017 12:48,6/4/2017 12:48,6102 Marigold Terrace in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Brown Tabby/White
A751124,,6/4/2017 13:03,6/4/2017 13:03,7414 Johnny Morris Rd in Austin (TX),Stray,Normal,Cat,Neutered Male,2 years,Domestic Shorthair Mix,Orange Tabby
A749507,*Panda,6/4/2017 13:05,6/4/2017 13:05,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,2 years,Staffordshire Mix,Black
A570664,Emily,6/4/2017 13:06,6/4/2017 13:06,4716 Duval Rd in Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,7 years,Domestic Shorthair Mix,Brown Tabby
A751126,*Couscous,6/4/2017 13:14,6/4/2017 13:14,2300 S Congress in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Silver Tabby
A751128,Niki,6/4/2017 13:14,6/4/2017 13:14,2300 S Congress in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Brown Tabby/White
A751127,*Quinoa,6/4/2017 13:14,6/4/2017 13:14,2300 S Congress in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby/White
A751125,Emmi,6/4/2017 13:15,6/4/2017 13:15,Pflugerville (TX),Owner Surrender,Normal,Cat,Intact Female,1 year,Domestic Medium Hair Mix,Blue Tabby
A751130,Miller,6/4/2017 13:31,6/4/2017 13:31,W Slaughter Ln & Brodie Ln in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Jack Russell Terrier Mix,Tan/White
A751129,*Mango,6/4/2017 13:37,6/4/2017 13:37,10515 N Mopac Expressway in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Cream Tabby/White
A750652,Pancake,6/4/2017 13:41,6/4/2017 13:41,Outside Jurisdiction,Owner Surrender,Normal,Dog,Spayed Female,2 years,Pit Bull Mix,Red/White
A751132,,6/4/2017 13:44,6/4/2017 13:44,15010 Chamberlain Court in Austin (TX),Stray,Normal,Dog,Intact Female,4 months,Chihuahua Shorthair Mix,Brown/Tan
A751131,Oreo,6/4/2017 13:46,6/4/2017 13:46,Austin (TX),Owner Surrender,Normal,Other,Intact Male,5 years,Rabbit Sh Mix,White/Black
A751138,Henry,6/4/2017 13:57,6/4/2017 13:57,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Black
A751142,Bellator,6/4/2017 13:57,6/4/2017 13:57,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,White/Brown Tabby
A751141,Silverdollar,6/4/2017 13:57,6/4/2017 13:57,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,White/Black
A751139,*Penguin,6/4/2017 13:57,6/4/2017 13:57,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Black
A751133,Ocean,6/4/2017 13:57,6/4/2017 13:57,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Brown Tabby/White
A751140,Xena,6/4/2017 13:57,6/4/2017 13:57,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Black/White
A751134,,6/4/2017 14:01,6/4/2017 14:01,11601 Rydalwater Ln in Austin (TX),Wildlife,Normal,Other,Unknown,5 months,Bat,Red
A751135,,6/4/2017 14:01,6/4/2017 14:01,11601 Rydalwater Ln in Austin (TX),Wildlife,Normal,Other,Unknown,5 months,Bat,Red
A751136,,6/4/2017 14:01,6/4/2017 14:01,11601 Rydalwater Ln in Austin (TX),Wildlife,Normal,Other,Unknown,5 months,Bat,Red
A751137,*Stephie,6/4/2017 14:05,6/4/2017 14:05,1015 E Yager Ln in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Black
A751143,Tejon,6/4/2017 14:14,6/4/2017 14:14,5625 Abby Anne in Austin (TX),Stray,Normal,Dog,Intact Male,3 years,German Shepherd,Black/Brown
A751144,,6/4/2017 14:19,6/4/2017 14:19,1108 Ebert Ave in Austin (TX),Stray,Normal,Dog,Intact Male,3 months,Chihuahua Shorthair Mix,Black/White
A751145,*Draymond,6/4/2017 14:24,6/4/2017 14:24,2301 Durwood in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black
A751146,Blondie,6/4/2017 14:48,6/4/2017 14:48,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1 year,German Shepherd Mix,White
A751147,*Marcus,6/4/2017 14:49,6/4/2017 14:49,8801 South Ih 35 in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Redbone Hound Mix,Red/White
A751150,*Angelica,6/4/2017 15:02,6/4/2017 15:02,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Torbie
A751149,*Milo,6/4/2017 15:02,6/4/2017 15:02,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black Tabby
A751148,*Jasper,6/4/2017 15:02,6/4/2017 15:02,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby
A751151,*Mystic,6/4/2017 15:02,6/4/2017 15:02,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Tortie
A746846,Zeus,6/4/2017 15:31,6/4/2017 15:31,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,2 years,Pit Bull,Black
A751153,Mercy,6/4/2017 15:46,6/4/2017 15:46,17717 Majestic Elm Ln in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Border Collie Mix,Black/White
A751154,*Barney,6/4/2017 15:47,6/4/2017 15:47,6506 High Point Cove in Austin (TX),Stray,Normal,Other,Intact Male,2 weeks,Havana Mix,Black
A743843,Momo,6/4/2017 16:05,6/4/2017 16:05,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,2 years,Domestic Medium Hair Mix,Calico
A750777,Jj,6/4/2017 16:07,6/4/2017 16:07,4125 Saldelia Trl in Austin (TX),Public Assist,Normal,Dog,Intact Male,2 years,Rat Terrier Mix,White/Black
A751159,Nova,6/4/2017 16:17,6/4/2017 16:17,183 And Airport in Austin (TX),Stray,Normal,Dog,Spayed Female,1 year,Pit Bull Mix,White/Brown
A751167,*Samantha,6/4/2017 16:36,6/4/2017 16:36,1701 Webberwood Dr in Travis (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Blue Tabby
A751166,Biscuit,6/4/2017 16:45,6/4/2017 16:45,Caldwell Lane in Austin (TX),Stray,Normal,Dog,Neutered Male,5 years,Miniature Poodle Mix,Cream
A751170,*Rainbow,6/4/2017 16:58,6/4/2017 16:58,5104 Regency Drive in Austin (TX),Stray,Normal,Cat,Intact Female,3 weeks,Domestic Longhair Mix,Calico
A724592,George,6/4/2017 17:15,6/4/2017 17:15,4434 Frontier Trl in Austin (TX),Stray,Normal,Dog,Intact Male,7 years,Pit Bull Mix,Red/White
A381217,Cherokee,6/4/2017 17:21,6/4/2017 17:21,2005 Willow Creek in Austin (TX),Stray,Normal,Dog,Neutered Male,13 years,Miniature Poodle/Cairn Terrier,White/Cream
A751172,*Kenzie,6/4/2017 17:21,6/4/2017 17:21,13425 Coomes Dr in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair Mix,Blue
A751173,Pinky,6/4/2017 17:42,6/4/2017 17:42,6304 Indian Canyon in Austin (TX),Stray,Normal,Dog,Spayed Female,11 years,Maltese/Miniature Poodle,Cream
A571593,Kumari,6/4/2017 17:44,6/4/2017 17:44,207 Tillery Square in Austin (TX),Stray,Normal,Dog,Spayed Female,8 years,Australian Cattle Dog/Labrador Retriever,Black/White
A751174,,6/4/2017 18:34,6/4/2017 18:34,7401 E Riverside Dr in Austin (TX),Stray,Normal,Cat,Unknown,3 days,Domestic Shorthair Mix,Black
A751177,*Wick,6/4/2017 19:13,6/4/2017 19:13,1950 W William Cannon Dr in Austin (TX),Stray,Normal,Dog,Neutered Male,3 years,Pointer Mix,Black/White
A751179,*Pear,6/4/2017 19:17,6/4/2017 19:17,1950 W William Cannon Dr in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Tortie
A751178,*Plum,6/4/2017 19:17,6/4/2017 19:17,1950 W William Cannon Dr in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Tortie
A751180,*Nelson,6/4/2017 19:20,6/4/2017 19:20,7201 Levander Loop in Austin (TX),Stray,Normal,Cat,Neutered Male,6 years,Domestic Shorthair Mix,Brown Tabby/White
A751181,,6/5/2017 7:02,6/5/2017 7:02,Dittmar & S 1St in Austin (TX),Stray,Sick,Dog,Intact Female,1 year,Pit Bull Mix,Brown/White
A751183,,6/5/2017 8:52,6/5/2017 8:52,2500 Scenic Dr in Austin (TX),Stray,Normal,Dog,Spayed Female,2 years,Border Collie Mix,Black/White
